评分,评论时间,评论内容 
5,2021-06-25 23:16:36,送女友的sneaker，京东的618活动太给力，让人不得不下单，收到鞋后还是感觉良好的，女友很喜欢，这点就已经满足了，鞋子也舒服
5,2021-06-22 22:15:29,鞋子收到了，满意满意，京东6.18活动力度很大，爱了爱了，尺码大小正合适，透气性也非常不错，京东物流很快，服务好，大家一起买吧
5,2023-01-19 10:46:08,"质量非常好,与卖家描述的完全一致, 真的很喜欢,完全超出期望值,发货速 度非常快,包装非常仔细、严实,物流公司服务态度很好,运送速度很快,很满意的一次购物质量很好。"
5,2021-01-06 08:37:56,尺码大小：跟平时买的尺码一样舒适程度：包裹性很好，很舒服这个鞋子，挺好，买了两双同款，都是穿了几天后，来评价的，可以购买，关键是，擦擦就很干净！哈哈哈
5,2019-11-23 23:17:13,鞋子舒服 没得说 很喜欢而且还显得很高 颜色也很好看
5,2020-12-19 14:03:35,尺码大小：大小尺寸适中柔软程度：很轻，很喜欢，穿在脚上不磨脚。￼透气性能：非常的透气。
5,2021-01-31 23:14:49,鞋子研制很高，穿着很舒服，很好看，爱了啊
5,2022-12-17 15:06:07,非常好，宝贝很高大上，质量很好，看上去就给人一种高级感，价格也合适，这次网购很愉快，大赞👍
5,2022-12-26 16:21:46,鞋子质量很好，穿上去北大
5,2018-11-23 16:41:11,这双鞋看起来挺不错的   也不是很贵  想买的可以入手  服务也很好
5,2021-01-25 00:19:34,鞋子很棒，非常喜欢这个。穿着也很舒服。尺码大小：比较合适透气性能：适合其他特色：比较百搭
5,2021-11-13 23:55:26,发货速度好快呀，京东物流，成都发货，到浙江隔一天就到了，鞋子收到没什么瑕疵，很百搭，不要犹豫，有活动的时候姐妹们直接冲，关键是颜值真的好好看，爱了爱了~！
5,2020-09-27 14:41:02,很漂亮，好看。穿着也很舒服。
5,2021-07-01 14:34:16,给我老婆买的 鞋型很漂亮 很适合女生穿着 后脚跟也很高 配色也很完美 哈哈 😄 老婆很喜欢 价格也便宜的👍 哈哈😄
5,2022-11-13 14:41:57,质量好，价格低，性比价高，物美价廉，物有所值，朋友看了都说好。客服服务热情都到。物流很给力
5,2022-11-14 17:41:42,东西非常不错，发货也特别快，价格也合适，算是性价比非常不错的了，后面需要还会再来买的，希望一直能有这么高的性价比，一百分好评~
5,2021-11-14 17:27:11,双十一搞活动的时候买的，挺实惠，囤了两双，小穿了几天，还是不错的，走路很舒服，款式新颖，颜色也挺靓丽的，发货速度也很快！
5,2019-09-01 15:18:57,配色很好看 推荐尺码合适 平时37 这款37.5 喜欢抓紧买吧 好多尺码都没了 鞋子还是很厚实的 估计要再冷一点穿了
5,2019-01-02 08:53:01,和图片一样，穿起来很舒服，颜色我很喜欢。
5,2021-08-18 14:30:03,在直播间买的 价格很合适穿上很不错 棒棒的 喜欢
5,2020-12-13 09:25:02,尺码大小：没有偏码，穿着还是很舒服的舒适程度：鞋子的设置对脚踝的包裹很好，脚感觉比一般鞋子要舒服
5,2020-07-26 11:22:04,刚好补货，特价入的，便宜又好看，也很舒服，不错。
5,2022-12-20 19:18:35,物流很快，👍产品很快就收到了，比想象中还好，不错不错！希望能耐用
5,2021-11-12 19:29:47,拿到鞋子了，很轻巧，而且非常好看
5,2022-12-26 20:38:34,精挑细选很久✨，最后决定买这一款🎁，到货后果然没有让我失望，实物很漂亮🔮，做工很精细🌈，特别满意💖到货就迫不及待打开了，果真没有让我失望，质量特别好，颜值也相当高，满意的一次购物
3,2021-09-12 23:47:01,本地没有货就不要显示隔天达
5,2021-01-22 18:21:40,鞋子穿的很舒服的一批，也很好看，买就问你湿了，颜值很好看，快递也很好，好评很好。
5,2022-12-24 23:17:21,这个东西还真是蛮不错的，我觉得大家都可以来买啦，这个东西物美价廉货真价实，大家都很喜欢啦，都问我在哪买的，确实很赞啦，我很认可.
5,2020-12-14 12:17:41,这鞋好看，便宜，穿着大方好看，就是好看，非常好看，穿着很舒适，物流更是快，当天下单，第二天就拿到了
5,2021-08-07 05:54:31,很好看，适合四季穿，夏天可能有点热，m2k经典配色，也很好看
5,2020-02-23 10:11:48,鞋子很好看，大小正合适，喜欢
5,2020-12-09 18:48:04,趁着活动入手划算，发货快，包装得好，非常不错，全新体验，赞赞赞！鞋收到后跟就是脏的，不知道为啥？？
5,2022-02-12 17:24:42,一直非常喜欢这个品牌的鞋子。在京东上看到这款鞋感觉挺好的就下单了。下单后时间不长就收到货了，物流还算给力。这鞋的尺码比较正常，穿上感觉也非常舒服和暖和。
5,2022-11-17 20:03:59,宝贝非常棒，是自己想要的那种风格，到货也很快，谢谢老板，服务五颗星商品质量不错，细节、品质、做工都非常好，发货贼快，快递也给力，棒棒哒~🌸🌸🌸很好的购买平台，质量不错，特别是有品牌的，值得信赖一如既往的好品质，非常喜欢的一款产品，非常棒！o(*￣︶￣*)o
5,2021-07-04 11:43:44,鞋子尺码大小，鞋底柔软舒适，透气性也很好，挺喜欢的款式
5,2020-12-24 07:53:04,非常好看。显高显腿长，穿着也挺舒服
5,2021-10-22 08:25:28,尺码大小：舒服透气性能：非常透气舒适程度：特别舒服
5,2022-11-14 19:46:51,外观设计漂亮，尺寸大小合适，包装仔细完整，宝贝手感不错，感觉很好，发货速度快，服务态度一流，给力！5星好评！
5,2018-11-22 13:48:05,太好看了吧，！喜欢的不得了！认准这家店没错！
5,2021-08-10 17:43:52,鞋子很漂亮，穿起来也很舒服。
5,2022-11-20 13:55:15,包装好，质量非常好，送货快，正品，经济实惠，下次回购。
5,2021-06-29 19:40:49,颜色很漂亮，早就想买了，这次打折就赶紧下手了，买了两岁双，这双应该是休闲鞋，在它家已经买了很多了，有喜欢的接着来买
5,2020-06-30 08:20:10,搞活动买到的，太喜欢啦。白色百搭，上脚也很舒服，不愧是老网红了！
5,2019-02-15 21:40:25,不错，老婆很满意，不足就是物流春节等的时间长些，很满意
5,2021-11-09 10:12:02,非常好看的一款鞋子，非常舒服
5,2018-11-21 08:03:34,鞋子很不错，和我期待的一样，穿起来也非常舒服，搭衣服也很好看，颜色没有色差。
5,2020-08-15 09:16:50,很棒的鞋子，是正品舒适程度：很棒！！！
5,2021-08-20 10:52:58,挺好看的，我非常喜欢，应该是正品，这个店买了好多双鞋
5,2022-07-07 12:40:13,物流很快，鞋子也不错，尺码刚好，女朋友很喜欢
5,2018-11-23 17:30:09,特别满意，接近完美的鞋子，而且百搭，第一次在他家买鞋子，以后肯定经常来
5,2022-02-27 22:15:42,发货很快很舒服，很喜欢，大小合适，也很舒适
5,2021-06-22 09:00:41,鞋子非常好看，质量很好，穿上去很舒服，物流速度也很快，给卖家五星好评！！！
5,2021-01-29 19:52:14,相当好看是正品，和实体店一样，价格还优惠，果断转粉包装很好，颜值不错，质量也没有问题简直太好用了，只能用完美来形容！强烈推荐！
5,2020-12-20 15:09:00,舒适程度：舒适，特别适合秋冬柔软程度：弹性好
5,2023-01-02 17:23:26,收到货了质量很好非常的不错，穿上非常的舒适价格也非常的便宜也非常得好，推荐大家大家购买非常的不错，下次非常得好
5,2022-11-17 12:28:50,非常好非常好非常好👀
5,2021-11-10 18:33:27,尺码大小：正常码透气性能：很好舒适程度：很舒服
5,2020-11-30 21:42:09,尺码标准，挺舒适的，穿起来非常好看
5,2022-11-12 09:03:54,很舒服，再便宜点就好了
5,2020-12-01 23:08:01,鞋子穿的很舒服，样子不会过时，非常耐看，可以穿很长时间的，开心😄
5,2022-08-27 14:51:31,颜色很好看，上脚也不错，穿着也舒服
5,2022-10-25 09:09:22,商品很好，给我姐姐买的，也不知道她喜不喜欢，服务很好，快递小哥服务也一样很好，很满意
5,2023-02-16 16:46:28,穿得非常舒服 鞋子很轻，没有负重感
5,2021-06-22 13:13:13,非常非常好看，颜色真的很惊艳！满分💯
5,2020-12-16 19:49:48,尺码大小：🎁非常漂亮，做工精细，颜值担当，非常方便，🔮喜欢的朋友可以下手！
5,2022-11-21 18:41:38,货收到了非常好  支持卖家，以后还在京东买东西，京东的东西还是质量不错的，值得们购买，
5,2021-08-05 18:37:39,鞋子很好看  穿起来很舒服  适合入手
5,2021-01-03 20:24:14,非常的好比特头严重的漂亮反正买就行了不因为嘛要是我直接购买
5,2022-10-13 10:25:09,鞋型非常好看，搭配衣服特别有范儿，喜欢。
5,2023-01-07 19:21:08,收到货后试了一下，很不错，质量很好，值得拥有！五星好评！穿上挺舒服的，这个季节穿也不冻脚，挺好看的，物流特别快，包装完美，不错，好评。
5,2022-12-17 20:42:27,正品店铺，放心购买，客服态度也很OK，整个购物过程非常顺利！下次还会再来的！简直太好用了，只能用完美来形容！强烈推荐！
5,2021-12-20 10:37:10,舒适程度：鞋底比较软，很舒适其他特色：配色很好看，很少女
5,2021-08-20 13:30:48,鞋子很好看，而且没瑕疵、下次还会再买。。
5,2020-12-30 10:58:24,"脚22cm,厚袜正好合脚，包裹很好，暖和！脚宽者建议拍大一号。很满意！"
5,2022-11-12 19:48:39,简直太好用了，只能用完美来形容！强烈推荐！
5,2020-03-03 19:40:47,很好，很棒，穿起来舒适，给我表弟买的生日礼物吧，领了优惠券，算是节约了一部分钱，还倍儿有面
5,2021-09-22 13:32:17,尺码大小：尺码大小：大小很合适舒适程度：穿上很舒服
5,2021-08-02 23:58:23,尺码大小：尺码大小非常的合适。透气性能：透气性能的话也比较的好。舒适程度：穿上去非常的舒服。让人有一种不想脱掉的感觉。其他特色：颜值也非常的高。非常的百搭。还会再次回购。
5,2022-02-09 14:13:19,这款耐克鞋质量很好，是正品，穿得也很好看，价格不贵，值得推荐！
5,2021-07-04 11:52:17,鞋子舒适，上脚很舒服，尺码大小合适，透气性也挺好的
5,2022-11-12 19:48:35,宝贝确实很棒，个人非常喜欢，朋友也说好来着，推荐购买
5,2020-03-07 23:54:25,"Nike 的这款鞋子非常的火,这个配色之前价格被炒的非常高,现在活动期间终于变得贫民窟也买得起了!绝对的正品,顺丰快递也非常给力,鞋子上脚效果特别棒,穿上它就是整条街最靓的仔!"
5,2022-11-21 15:46:51,在这里选购安全方便快捷💜，快递小哥态度非常好，这个价格非常给力💪，十分推荐，会继续回购🎁宝贝质量很好，收到货第一时间打开看了，很不错👍，很满意😃，客服也有问必答，感谢🙏
5,2020-11-13 08:08:47,i了，一款超级百搭的鞋子，各位酷女孩值得拥有
5,2021-06-22 20:56:13,M2K!!!老爹鞋！经典款了！！给老婆买的！老婆很喜欢！！配色非常的好看!！亮眼！穿着非常的舒服！脚不累！细节做工非常到位！尺码大小合适！鞋底防滑效果好！透气性能好！缓震很好！好评!！！
5,2020-11-08 08:49:29,质量不错，特别合适，穿着非常舒服，保暖效果好～～～～～～～～～～～～～～～～～～～
5,2020-04-13 01:12:46,尺码很准，脚边那里因为是布面所以没有皮面耐脏，其他都很好也很好搭衣服。好评噢，喜欢的可以下单啦(๑˙ー˙๑)
5,2019-08-29 16:15:20,鞋子很漂亮，很舒服很适合购买！买它！
5,2022-11-13 23:50:07,鞋子物流速度很快，整体来说还是比较满意的，颜值很高。
5,2022-10-13 21:01:04,物美价廉尺码大小：尺码很准舒适程度：可以
5,2021-11-22 15:38:31,鞋子好看，有型颜值没得说属于比较经典的老爹鞋好休闲跑鞋也不错，京东的送货很快服务也很好，很满意的一次购物经历，下次还要回购的。
5,2020-03-11 09:11:43,这个鞋子买了好几双了 照片视频就没拍了，第一，颜值特别高第二：上脚舒服 适合妹子穿第三：价格实惠不多说 老客户 给五星
5,2021-01-15 11:53:59,宝贝收到了，和描述一样，很喜欢想买的别犹豫哇！没有廉价的感觉，很高端，特别棒！东西很喜欢，质量也很好的，这个价格能买到是真的很划算物流和产品都不错，性价比高，赞赞赞👏👏👏
5,2020-10-11 14:14:47,尺码大小：正好37.5的舒适程度：穿着很舒服
5,2022-08-17 17:10:41,漂亮的，穿上鞋非常合适，高端大气
5,2021-01-13 09:56:06,鞋子很好看 价格很划算很便宜很好
5,2021-01-03 22:10:04,鞋子很耐穿，也很耐脏，买给家人的，穿着很舒服，京东送货挺快的，买了没多久就到货了。
5,2021-07-20 12:40:58,鞋子很好看，耐穿，质量也好
5,2021-07-24 14:49:31,尺码大小：非常合适透气性能：非常透气舒适程度：好柔软程度：好我真的是太喜欢了
5,2022-11-17 21:25:04,货真价实，高颜值，高品质，一分钱一分货，材质外观和质量一看就很上档次，非常喜欢ʜᴀ͟ᴘ͟ᴘ͟ʏ𝟙𝟘𝟘
5,2020-11-27 10:59:39,超级好看，穿着也很舒服，超级nice
5,2021-08-16 19:53:41,尺码大小：尺码标准透气性能：非常好舒适程度：穿上非常舒服柔软程度：柔软性能不错
5,2022-07-30 16:16:18,品质一级棒，包装也不错，物流很快，而且价格合理，很实惠，很喜欢
5,2022-02-19 10:39:50,很舒服，上脚很合适，好看
5,2020-03-30 23:22:12,鞋子特别好看 舒服  nike就是很值得信赖呐！尺码大小：正好舒适程度：很舒适
5,2022-11-13 18:42:58,宝贝收到，卖家发货很快，物流也很强大，客服态度极好，很有耐心，非常喜欢。
5,2020-02-27 14:39:06,非常好看 等到有活动降价买的，尺码正常
5,2020-12-18 09:43:04,舒适程度：超级超级超级好看透气性能：超级超级超级舒服
5,2021-06-20 12:41:44,"尺码大小:大小很合适，一点都不挤脚，也不偏码，尺码也很对透气性能:穿着走路脚都不出汗的，很舒服，透气性很好很不错舒适程度:底部是增高的，鞋底也很有弹性，很舒服走路特别爽柔软程度:底部很软很舒服，穿着走路也很爽,非常的不错其他特色:尺寸刚刚好，质量也非常好，店家的包装太用心了，值得推荐!"
5,2022-10-16 17:31:03,这个是真的好，材料和做工都特别精致，做工真的非常棒，我觉着我可以推荐给我朋友买
5,2020-11-22 21:45:57,尺码大小：正好透气性能：很不错舒适程度：很柔软柔软程度：中等其他特色：细节处理很到位
5,2019-02-05 21:05:00,脚感很好 鞋子很有质感，非常好看，少女心
5,2021-08-19 00:53:09,非常经典的一双M2K 上脚很百搭
5,2021-08-04 16:27:01,太好看了吧，爱了，爱了，关键是很便宜的，这么便宜的m2k真的太满意了，喜欢很久老爹鞋了，这双m2k很满意他的设计，关键是粉嫩，很满意
5,2023-01-09 05:49:11,这款老爹鞋，真的爱了，颜色好看，款式新颖，上脚显高，显腿长，而且还很百搭，穿着效果很好看，走路鞋底很舒服，耐磨防滑，休闲风格，质量也很不错，放心购买吧
5,2022-12-19 18:10:24,收到啦，很不错，非常喜欢，值得购买，(*^__^*) 嘻嘻&hellip;&hellip;
5,2021-11-22 15:37:49,经典的M二，可以版型鞋子上缴的很好，看这个配色认识有特点的人一起买了好几双了，但是都非常的喜欢家里差不多都快人手，京东的服务很好。必须好评呀。
5,2021-09-27 09:36:13,鞋型很漂亮 鞋底舒服 冲冲冲
5,2021-01-14 17:40:22,不错，喜欢，性价比高，以后会经常光顾简直太好用了，只能用完美来形容！强烈推荐！
5,2021-07-04 11:42:58,鞋子舒适，大小合适。鞋底柔软舒适，上脚很舒服，满意
5,2020-03-02 22:09:59,鞋的质感很好，穿起来很舒服，用了会员券，给亲戚家的小孩儿一人买了一双，送人倍儿有面。nice!
5,2022-08-17 15:25:35,物流很快，包装很好，款式好看，尺码小了穿上去很舒服，价格也不贵物有所值。
5,2023-01-06 16:41:09,一直上京东商城网购，东西非常不错，价格便宜，物流快，是正品
5,2021-07-16 15:15:11,性价比极高的鞋子。 值得购买。 很舒适。  完美
5,2021-07-07 17:31:56,尺码大小：刚好透气性能：很好舒适程度：舒服柔软程度：柔软其他特色：帅气
5,2021-07-07 17:36:15,鞋子很好看，价格很合适，超级喜欢nike的鞋子活动价格便宜，设计很好看，女朋友很喜欢，下次还会支持nike，希望京东越做越好
5,2022-12-08 14:47:03,非常好的鞋子，很舒服，活动买还算合适
3,2021-08-31 01:55:49,品控一般 到处是胶水印
5,2021-01-03 07:46:41,鞋子🎁宝贝收到了，颜色很好看，质感也很好，样子简单！🤩是我想要的！！下次还会再来！
5,2021-07-04 11:49:32,经典款，永不过时，舒适透气，大小合适，上脚很舒服
5,2020-12-14 20:57:34,这款鞋是今年的网红款，销量特别好，颜值贼高，活动价格合适，赶紧入手囤年货
5,2021-07-03 21:50:19,好评，鞋子看起来笨重但是上脚效果很不错
5,2023-01-20 13:26:10,尺码大小：尺码合适，没有偏码。透气性能：透气性可以，没有很闷脚。舒适程度：鞋底挺软的，舒适性不错，压马路不错的选择。柔软程度：很舒适，鞋底挺软的，经典款的老爹鞋。其他特色：这款冰淇淋配色的老爹鞋很经典，配色也很好看，造型百搭，穿出去可以搭配好多衣服，唯一的就是容易气球。
5,2021-06-26 21:33:50,鞋子很好看 穿起来很深很fu
5,2021-01-07 17:48:11,很漂亮，活动买的比店里便宜很多，我觉得脚胖的人不要买
5,2022-12-19 16:20:07,物美价廉，很OK，比实体店优惠太多了物美价廉，很OK，比实体店优惠太多了
5,2023-05-12 22:03:40,鞋子到了以后很惊艳！！！女朋友很喜欢我给的惊喜~就是物流不大给力~
5,2022-11-14 09:58:59,鞋子很合适我非常喜欢 穿上也很舒服
5,2020-12-18 09:42:05,舒适程度：非常非常非常好透气性能：超级超级超级好看
5,2021-06-26 21:36:17,看起来很好看 穿起来很舒服
5,2021-01-03 20:09:00,鞋子挺不错的 没有瑕疵鞋盒也很好
5,2020-01-12 18:21:05,质量可以 价格也还好 是正品 很喜欢 店家也很贴心
5,2023-05-12 22:04:31,无论材质还是做工都超出了预期，超值，穿起来也很好看哦。卖家发货也比预计提早了很多，还会再来。买吧，不会后悔的哦！全五分。
5,2021-09-26 11:07:08,鞋子穿着很舒服，质量也很好，关键是好看，百搭。
5,2022-11-29 21:55:24,卖家发货快派送也给力，用优惠券买的便宜还包邮，确实是良心卖家大爱，商家包装好用心收到货后完好无损，粟子面面的甜甜的太好吃了，分量足可以放心购买，纯绿色食品吃着放心。必须给个5星好评加满分，再点个大大的赞支持一下商家，下次还会回购的。
5,2022-12-30 11:33:12,很好看的一双鞋，设计感十足，鞋型很棒，搭配起来也很简单。整个鞋子穿着也很舒服，也没问题，物有所值！很好的一次购物。
5,2020-04-06 22:24:03,尺码大小：偏大一点透气性能：很好舒适程度：很舒适柔软程度：一般其他特色：好看
5,2022-09-13 10:54:14,超出预期，质量很好，做工精细，满意666
5,2020-11-07 21:07:32,买给妈妈的鞋子，希望她喜欢，就是显得脚很大。舒适度很好，应该效果很好。
5,2022-12-13 10:39:56,非常满意尺码合适颜色搭配示范！客服一部到位
5,2021-07-26 11:54:05,我想说的是我是真的很喜欢这个样子的样子呢
5,2019-09-18 13:47:20,很好，样子很酷，适合秋冬穿，天热有点闷脚，冬天应该刚刚好
5,2020-06-18 20:45:35,尺码大小：合脚透气性能：透气其他特色：很好看大家都喜欢
5,2023-04-11 11:59:08,宝贝非常棒，是自己想要的那种风格，到货也很快，谢谢老板，服务五颗星
5,2020-04-30 20:04:58,质量非常好，非常满意，真的很喜欢，完全超出期望值
5,2022-11-21 14:15:40,穿这很软 很有弹性 以后还会继续买的
5,2020-12-29 12:26:08,刚觉很舒服，很，我觉得蛮适合不错的很喜欢啊
5,2021-07-26 12:03:46,价格优惠，质量有保证，试穿了一下，感觉很不错很舒服
5,2022-11-23 11:37:40,是理想中的产品，质量不错，物流也很快，值得点赞
5,2022-12-18 20:49:58,💌心仪已久，果断下手，用过之后感觉很不错，是正品，快递也很给力，果然名副其实👍
5,2019-01-12 11:43:24,超级喜欢的一双鞋子 心心念念的一双鞋子 终于穿在脚上啦
5,2022-11-25 08:52:06,穿起来舒服，好看极了，是我喜欢的那种，速度走快，买家服务好，我很喜欢这款鞋运动鞋，国货之光，放心购买！
5,2020-06-21 16:04:11,尺码大小：很合适，舒适程度：舒服其他特色：非常好看
5,2022-12-19 18:10:14,大小合适，做工精良，出口品质，最满意的一次淘货，很喜欢，下次会再来！
5,2021-06-08 12:04:03,款式真好看，这个色调看着就很吸引人，质感也很不错，好评。
5,2021-06-24 22:39:49,宝贝特别棒，比图片看起来好，物流也很给力，店家态度也很好，完美的购物体验
5,2021-01-09 14:53:35,物美价廉 实物也不错 大小也合适
5,2021-06-27 09:48:37,买了送给女朋友的，女朋友很喜欢，鞋子很舒服
5,2022-11-27 18:27:02,鞋子穿着很舒服，是正品，且比实体店便宜很多
5,2020-11-03 08:11:42,尺码大小：标准码数透气性能：秋冬款舒适程度：非常不错柔软程度：软软的其他特色：正品无疑
5,2023-01-26 11:34:36,还可 价格可 m2k一直很很喜欢 赞👍🏿 推荐
5,2021-06-24 20:36:42,😍发货很快，两三天就到了，这个鞋的颜色我很喜欢，性价比很高，非常nice
5,2020-12-10 08:57:54,超好看，很百搭，鞋码也正常，穿着很舒服，价格也很实惠
5,2020-12-25 14:52:59,鞋子很快就收到了 很好看 非常满意
5,2022-11-12 21:16:49,价格实惠，质量杠杠的，非常好的一次购物，下次还来真心喜欢，颜色、款式都非常棒！已经用过一段时间了，效果不错😍，客服服务有耐心，解答详细，赞一个
5,2022-12-16 16:34:21,挺好的，大品牌值得信赖，还是非常不错的购物体验
5,2020-11-22 01:22:33,尺码大小：41透气性能：很透气舒适程度：很舒服柔软程度：很软其他特色：很帅
5,2022-01-20 15:34:47,上脚效果很好，显的脚不是很大，冬天穿也很暖和
5,2023-03-07 21:41:51,是正品，而且价格不贵，用着也很大气，一直在用，很好🎉✨
5,2022-11-18 11:32:02,宝贝良心，客服态度也很好，整个购物过程很愉快，可以放心购买~
5,2022-11-14 17:42:10,东西非常不错，发货也特别快，价格也合适，算是性价比非常不错的了，后面需要还会再来买的，希望一直能有这么高的性价比，一百分好评~
5,2022-11-16 09:40:05,尺码大小：鞋子好看大小刚刚好合适，不大不小的透气性能：透气性很好，夏天穿着也不会很闷。舒适程度：鞋底软软的，很舒适。其他特色：物流很快，快递小哥服务态度也很好。
5,2019-05-18 17:31:59,东西很好，价美物廉，这是我购物来让我最满意的一次购物。无论是态度还是对物品，我都非常满意的。态度很专业热情，有问必答，回复也很快，我问了不少问题，他都不觉得烦，都会认真回答我，这点我向掌柜表示由衷的敬意，再说宝贝，正是我需要的，收到的时候包装完整，打开后让我惊喜的是，宝贝比我想象中的还要好！不得不得竖起大拇指。下次需要的时候我还会再来的，到时候麻烦给个优惠哦！
5,2021-01-09 18:21:25,宁崽穿着，也太酷了吧，超喜欢。舒适
5,2021-08-22 11:49:21,送前女友的，在一起的时候一直没送，她很意外也喜欢。
5,2021-08-15 11:00:40,超级好看，发货快 物流快 包装完美，鞋子超级棒，价格也给力，感谢
5,2021-07-08 00:56:30,非常舒服的鞋子，穿上如图般清新
5,2021-01-03 17:24:24,鞋子很好，我很喜欢，穿着很合适，很舒服，也很好看
5,2022-11-20 11:37:09,是正品很好用，价格便宜了很多，性价比超高，真的特别划算，包装也很高端大气上档次，值得购买物流和产品都不错，性价比高，赞赞赞👏👏👏性价比非常高🍀，可以放心购买👍，做工非常精致🌈，值得购买😜！
5,2021-01-02 16:11:52,大小挺合适，很舒服，不挤脚
5,2020-04-18 00:15:29,透气性能：鞋子透气不错的舒适程度：超舒服柔软程度：很柔软
5,2020-12-21 23:37:16,尺码大小：偏大透气性能：一般舒适程度：舒服的其他特色：便宜优惠 入手价37开 超值
5,2021-09-19 15:43:35,鞋子配色好看，上脚舒服，穿着杠杠杠的。不信自己看。
5,2021-01-03 09:28:03,鞋盒整体来说还是很不错的，店家服务态度很好，而且质量也很好，没有异味就是鞋盒泛黄
5,2022-09-13 21:22:55,价格非常的美丽，东西还是不错的，会继续回购！全五分！奈斯奈斯～666
5,2022-11-13 20:09:58,鞋子收到了，上脚非常好看，很舒服，脚感很好，包裹也不错，配上一条长裤，嘎嘎帅，必须安排起来，而且双十一还挺实惠，值得购买！！！
5,2023-01-06 11:35:38,很好看，很百塔，穿着也舒适
5,2021-11-17 00:40:13,鞋子还是很好看的，价格也很美丽哈哈。
5,2020-03-31 11:28:14,透气性能：很好的，很好穿舒适程度：很舒服，很好穿尺码大小：合适不挤脚
5,2021-08-06 11:13:27,很好，很喜欢，穿上去很舒服，价格也合适，透气性很强
5,2022-08-27 00:26:00,这款鞋子很百搭，帅气的鞋子，很舒服又容易整理
5,2021-01-02 13:47:52,鞋子很不错，鞋底很软，很舒适
5,2022-03-09 11:07:45,又买了一双同款鞋  这鞋穿着很舒服
5,2021-07-28 03:23:30,东西比我想象中的还要完美，十分给力，值得入手不错，喜欢，性价比高，以后会经常光顾好！非常好！质量好，和实体店一样，颜色正，是我喜欢的实用性和颜值都非常的赞，我很喜欢，还会再来买的一如既往的好品质，非常喜欢的一款产品，非常棒！o(*￣︶￣*)o已经收到啦，很不错，还有赠品，性价比太高啦，爱了爱了真的好喜欢，客服态度也挺好的，值！以后有需要还会来买包装很好，颜值不错，质量也没有问题物超所值，话不多说，这四个字已经说明了一切跟实体店没有区别，还便宜，喜欢！✨已经多次购买了，家庭必备，购买价格实惠，送货速度很快，🎁包装也很精美东西质量还可以，快递速度也很给力宝贝与描述基本一致，发货很快，值得一买是理想中的产品，质量不错，物流也很快，值得点赞刚好做活动，价格便宜了很多，性价比超高，真的特别划算很好的购买平台，质量不错，特别是有品牌的，值得信赖收到啦，很不错，非常喜欢，值得购买，(*^__^*) 嘻嘻&hellip;&hellip;正品，棒棒哒，价格很优惠，总而言之挺好的，还会再买东西不错，还有优惠，可以放心省钱购买，不要犹豫了当时买的时候还在犹豫价格，买来之后一点都不后悔，而且物流还快，可以入手东西比我想象中的还要完美，
5,2020-04-18 00:16:08,柔软程度：很舒服的透气性能：透气性好其他特色：鞋子时尚
5,2021-01-07 23:27:25,很满意👍，做工很好，物流快，客服很棒，点赞性价比很高，很实惠，使用起来感觉很好，非常完美.^◡^.
5,2022-11-27 01:19:55,尺码合适 款式很好 很时尚
5,2022-11-20 11:57:14,性价比相对来说很不错，很百搭的款，会回购的
5,2022-11-21 08:27:46,很好看，很舒服，百搭休闲鞋
5,2019-04-27 20:15:43,还没舍得穿，因为没有码数了，买了38的，大了平时穿的号，上脚很舒适。
5,2021-01-14 17:23:34,宝贝收到了，和描述一样，很喜欢尺寸刚刚好，质量也非常好，店家的包装太用心了，值得推荐！
5,2021-11-06 17:10:44,尺码大小：刚刚好透气性能：很niec舒适程度：很软
5,2021-06-22 20:41:16,尺码大小：合适透气性能：出色舒适程度：舒服柔软程度：好其他特色：很不错
5,2022-11-12 10:18:43,穿着很舒服，皮面的，下雨天都不怕
5,2021-08-24 08:33:19,鞋子很好看，脚感也很不错！
5,2021-07-04 13:45:20,鞋子非常透气 穿起来好看又舒适 这个颜色很夏天
5,2021-11-10 18:57:53,很不错的一双鞋 很好看 觉得很不错还会回购尺码合适也透气
5,2020-11-17 08:58:54,尺码大小：合适。透气性能：非常好。舒适程度：很舒服。
5,2021-01-19 12:58:12,好看  脚感很好 不错的老爹鞋
5,2022-02-01 08:02:16,实体店买过，很好穿，这次京东买了同款要便宜好多，漂亮
5,2021-12-20 19:17:07,大小很合适，鞋子板鞋上脚很秀气，穿着非常舒服！
5,2022-03-05 10:39:44,很好看，好不容易有喜欢的配色，回来果然没让我失望
5,2022-11-19 21:58:26,一如既往的好品质，非常喜欢的一款产品，非常棒！o(*￣︶￣*)o
5,2021-08-02 10:47:06,鞋子很好，价格也很得劲。
5,2020-08-10 08:25:23,这鞋很好尺码大小：尺码正常码数合适
5,2021-01-06 17:11:54,鞋子穿起来很舒服，买的价格也比较合适，质量没有问题，以后会坚持在这里买东西。
5,2022-11-16 09:39:40,鞋子一直中意许久，老爹鞋很时尚，好搭配，双十一购买物流很快，价格实惠，码数正，有一定厚度，冬天穿双厚袜子北方就可以过冬，颜色很喜欢，鞋子很轻，穿起来很舒服，无瑕疵，满意。
5,2022-09-13 21:22:43,质量非常好，完全超出期望值，发货速度非常快，包装非常仔细、严实，很满意的一次购物666
5,2023-01-06 11:26:28,第一次在网上购买，也是看评价才买的，质量还不错，也很便宜，有需要的朋友可放心购买
